,group,group_id,name,homepage,description,category,projectrank,show,monthly_downloads,release_count,created_at,updated_at,projectrank_placing,trending,labels,github_id,conda_id,pypi_id,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_id,maven_id,npm_url,npm_monthly_downloads,maven_url,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,go_id,go_url
10,True,xch,XCH - Chia,https://github.com/Chia-Network,"Founded by Bram Cohen, the inventor of the BitTorrent network, Chia Network is building a better blockchain and smart..",smart-contract-platform,7,False,750568.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11,True,xrp,XRP - XRP,https://github.com/ripple,"Ripple (XRP) is one of the fastest and most scalable digital asset, enabling real-time global payments anywhere in the..",cryptocurrency,6,False,194722.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12,True,luna,LUNA - Terra,https://github.com/terra-money,A stable foundation for the future of decentralized finance.,defi,6,False,159972.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13,True,link,LINK - Chainlink,https://github.com/smartcontractkit,"The LINK Network provides smart contracts with data, bank payments and access to APIs.",web3,6,False,156546.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
14,True,atom,ATOM - Cosmos,https://github.com/cosmos,"Decentralized network of independent parallel blockchains, each powered by BFT consensus algorithms like Tendermint..",cryptocurrency,6,False,109692.0,,,,1.0,-38.0,,,,,,,,,,,,,,,,,,,,
15,True,trx,TRX - TRON,https://github.com/tronprotocol,TRON: Decentralize the Web TRON is dedicated to building the infrastructure for a truly decentralized Internet. The..,smart-contract-platform,6,False,197028.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
16,True,eos,EOS - EOS,https://github.com/eosio,Cryptocurrency token and blockchain that operates as a smart contract platform for the deployment of decentralized..,smart-contract-platform,6,False,374814.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
17,True,aleo,ALEO,https://github.com/AleoHQ,No description.,others,6,False,84058.66666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,
18,True,icp,ICP - Internet Computer,https://github.com/dfinity,Worlds first blockchain that is capable of running at web speed at unrestrictive capacities. Built by the DFINITY..,smart-contract-platform,6,False,82700.66666666667,,,,1.0,,,,,,,,,,,,,,,,,,,,,
19,True,hbar,HBAR - Hedera,https://github.com/hashgraph,Decentralized public network for you to make your digital world exactly as it should be yours. Whether youre a startup..,exchange-tokens,6,False,165636.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
20,True,fil,FIL - Filecoin,https://github.com/filecoin-project,The Filecoin network achieves staggering economies of scale by allowing anyone worldwide to participate as storage..,web3,6,False,78993.33333333334,,,,1.0,,,,,,,,,,,,,,,,,,,,,
21,True,ar,AR - Arweave,https://github.com/ArweaveTeam,A new data storage blockchain protocol based on a novel proof of access consensus mechanism that creates truly..,web3,6,False,318654.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
22,True,flow,FLOW - Flow,https://github.com/onflow,"Fast, decentralized, and developer-friendly blockchain, designed as the foundation for a new generation of..",metaverse,6,False,81950.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
23,True,stx,STX - Stacks,https://github.com/blockstack,New decentralized internet where users own their data and apps run locally. A browser portal is all thats needed to..,web3,6,False,195924.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
24,True,celo,CELO - Celo,https://github.com/celo-org,"A platform for fast, secure, stable digital payments to any mobile number at a fraction of todays cost.",cryptocurrency,6,False,158766.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
25,True,clny,CLNY - MarsColony,https://github.com/JoinColony,Hybrid token that contains attributes of government and utility tokens. Token holders can use this token to take part..,others,6,False,365866.0,,,,1.0,,['one'],,,,,,,,,,,,,,,,,,,
26,True,snx,SNX - Synthetix Network Token,https://github.com/Synthetixio,Synthetix Network Token will be a decentralised payment network where users transact directly in a price-stable..,defi,6,False,163346.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
27,True,scrt,SCRT - Secret,https://github.com/scrtlabs,"Native coin of the Secret Network, the first blockchain that enables general-purpose private / secure computation...",privacy-coins,6,False,78544.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
28,True,gno,GNO - Gnosis,https://github.com/gnosis,Gnosis builds revolutionary market-driven forecasting technology to let you shape the future.,exchange-tokens,6,False,104928.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
29,True,maid,MAID - MaidSafeCoin,https://github.com/maidsafe,"Blockchain based storage solutions that store a data identifier (e.g. hash) in a blockchain, but store the data..",web3,6,False,130717.33333333337,,,,1.0,,,,,,,,,,,,,,,,,,,,,
30,True,nim,NIM - Nimiq,https://github.com/nimiq,Blockchain designed for simplicity. Nimiq aims to be the best performing and easiest-to-use decentralized payment..,others,6,False,155203.3333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,
31,True,neo,NEO - NEO,https://github.com/neo-project,Non-profit community-based blockchain project that utilizes blockchain technology and digital identity to digitize..,smart-contract-platform,5,False,13306.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
32,True,avax,AVAX - Avalanche,https://github.com/ava-labs,Open-source platform for launching decentralized finance applications and enterprise blockchain deployments in one..,smart-contract-platform,5,False,58608.0,,,,2.0,,['avax'],,,,,,,,,,,,,,,,,,,
33,True,matic,MATIC - Polygon,https://github.com/maticnetwork,Matic Network brings massive scale to Ethereum using an adapted version of Plasma with PoS based side chains.,smart-contract-platform,5,False,45284.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
34,True,sushi,SUSHI - Sushi,https://github.com/sushiswap,"DeFi protocol that is completely community-driven, serving up delicious interest for your held crypto assets. On..",amm,5,False,27512.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
35,True,cake,CAKE - PancakeSwap,https://github.com/pancakeswap,"Automated market maker (AMM) that allows two tokens to be exchanged on the Binance Smart Chain. It is fast, cheap, and..",amm,5,False,22508.0,,,,2.0,,['bsc'],,,,,,,,,,,,,,,,,,,
36,True,zec,ZEC - Zcash,https://github.com/zcash,Decentralized and open-source cryptocurrency that provides strong privacy protections. Shielded transactions hide the..,privacy-coins,5,False,29495.333333333332,,,,1.0,,,,,,,,,,,,,,,,,,,,,
37,True,vet,VET - VeChain,https://github.com/vechain,Worlds leading blockchain platform offering Blockchain-as-a-Service to enterprises for products and information. By..,iot,5,False,24650.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
38,True,mana,MANA - Decentraland,https://github.com/decentraland,"Decentraland will be a virtual reality platform powered by the Ethereum blockchain. Users can create, experience, and..",metaverse,5,False,55196.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
39,True,klay,KLAY - Klaytn,https://github.com/klaytn,"Public blockchain platform of the leading South Korean mobile platform, Kakao. Dedicated to validating the value and..",others,5,False,33776.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
40,True,miota,MIOTA - IOTA,https://github.com/iotaledger,"Open-source distributed data logging technology, which aims to securely enable the exchange of information and value..",iot,5,False,19838.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
41,True,grt,GRT - The Graph,https://github.com/graphprotocol,Indexing protocol and global API for organizing blockchain data and making it easily accessible with GraphQL...,web3,5,False,9902.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
42,True,mkr,MKR - Maker,https://github.com/makerdao,"Utility token, governance token and recapitalization resource of the Maker system.",defi,5,False,8110.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
43,True,zil,ZIL - Zilliqa,https://github.com/Zilliqa,Zilliqa will be the worlds first high-throughput public blockchain platform - designed to scale to thousands of..,smart-contract-platform,5,False,18880.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
44,True,waxp,WAXP - WAX,https://github.com/worldwide-asset-exchange,WAX - Worldwide Asset eXchange Its a decentralized platform that enables anyone to operate a fully functioning virtual..,metaverse,5,False,12594.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
45,True,uma,UMA - UMA,https://github.com/UMAprotocol,Decentralized financial contracts platform built to enable Universal Market Access.,defi,5,False,14596.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
46,True,ckb,CKB - Nervos Network,https://github.com/nervosnetwork,"Nervos CKByte (Common Knowledge Byte) is the native token of the Nervos Common Knowledge Base, a multi-asset, store of..",others,5,False,46350.66666666667,,,,1.0,,,,,,,,,,,,,,,,,,,,,
47,True,anc,ANC - Anchor Protocol,https://github.com/Anchor-Protocol,"Unique decentralized peer to peer internet cryptocurrency that provides for its users. I2P and Tor compatible, it is..",defi,5,False,11154.0,,,,1.0,,['luna'],,,,,,,,,,,,,,,,,,,
48,True,dydx,DYDX - dYdX,https://github.com/dydxfoundation,"With an industry-leading product and a strong trajectory of organic growth, the dYdX Layer 2 protocol is ready for the..",exchange-tokens,5,False,29000.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
49,True,movr,MOVR - Moonriver,https://github.com/PureStake,Fully Ethereum-compatible smart contract parachain on Kusama. Due to this Ethereum-like design and developer-friendly..,smart-contract-platform,5,False,35658.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
50,True,ant,ANT - Aragon,https://github.com/aragon,Aragon was born to bring transparency and independent governance to the forefront of managing an organization. We want..,web3,5,False,20180.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
51,True,keep,KEEP - Keep Network,https://github.com/keep-network,A privacy layer for Ethereum. A keep is an off-chain container for private data. Keeps help contracts harness the full..,privacy-coins,5,False,18496.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
52,True,ocean,OCEAN - Ocean Protocol,https://github.com/oceanprotocol,A Decentralized Data Exchange Protocol to Unlock Data for AI.,web3,5,False,17804.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
53,True,rgt,RGT - Rari Governance Token,https://github.com/Rari-Capital,The Rari Governance Token is the native token behind Rari Capital. Rari Capital is a non-custodial DeFi robo-advisor..,defi,5,False,30990.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
54,True,bico,BICO - Biconomy,https://github.com/bcnmy,Biconomy provides plug-n-play APIs to make web3.0 user-friendly & frictionless. We are on a mission to make the..,others,5,False,18310.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
55,True,cfx,CFX - Conflux,https://github.com/Conflux-Chain,"Open protocol for a new world of DApps, finance, and Web 3.0. As a fast and secure public blockchain, Conflux Network..",smart-contract-platform,5,False,9574.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
56,True,erg,ERG - Ergo,https://github.com/ergoplatform,ERGOs platform is based on a variety of ideas that complement each other and aim to provide solutions for various..,privacy-coins,5,False,10233.333333333334,,,,1.0,,,,,,,,,,,,,,,,,,,,,
57,True,mngo,MNGO - Mango,https://github.com/blockworks-foundation,No description.,exchange-tokens,5,False,37774.0,,,,1.0,,['sol'],,,,,,,,,,,,,,,,,,,
58,True,hns,HNS - Handshake,https://github.com/handshake-org,Decentralized naming and certificate authority.,web3,5,False,8171.333333333334,,,,1.0,,,,,,,,,,,,,,,,,,,,,
59,True,rep,REP - Augur,https://github.com/AugurProject,Decentralized prediction market built on the Ethereum blockchain. It allows you to forecast events and be rewarded for..,defi,5,False,12118.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
60,True,kar,KAR - Karura,https://github.com/AcalaNetwork,"All-in-one DeFi hub of Kusama. Founded by the Acala Foundation, Karura is a scalable, EVM-compatible network optimized..",others,5,False,35758.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
61,True,psp,PSP - ParaSwap,https://github.com/paraswap,Governance token for ParaSwap with the aim toprovide a decentralized exchange aggregator that is decentralized and..,exchange-tokens,5,False,10096.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
62,True,sbr,SBR - Saber,https://github.com/saber-hq,Cross-chain stablecoin exchange on Solana.,exchange-tokens,5,False,43172.66666666667,,,,1.0,,,,,,,,,,,,,,,,,,,,,
63,True,beam,BEAM - BEAM,https://github.com/BeamMW,Scalable confidential cryptocurrency.,privacy-coins,5,False,11880.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
64,True,orca,ORCA - Orca,https://github.com/orca-so,Most user-friendly DEX on Solana. Orca is one of the first general-purpose AMMs launched on Solana. Users can swap..,exchange-tokens,5,False,11320.0,,,,1.0,,['sol'],,,,,,,,,,,,,,,,,,,
65,True,png,PNG - Pangolin,https://github.com/pangolindex,"Community-driven decentralized exchange for Avalanche and Ethereum assets with fast settlement, low transaction fees,..",exchange-tokens,5,False,8968.0,,,,1.0,,['avax'],,,,,,,,,,,,,,,,,,,
66,True,hopr,HOPR - HOPR,https://github.com/hoprnet,HOPR provides essential and compliant network-level metadata privacy for everyone. HOPR is an open incentivized mixnet..,privacy-coins,5,False,11388.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
67,True,mta,MTA - mStable Governance Token: Meta,https://github.com/mstable,The Meta token aims to coordinate decentralised governance by incentivising stakeholders to act in the best interests..,defi,5,False,8552.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
68,True,san,SAN - Santiment Network Token,https://github.com/santiment,"A Better Way to Trade Crypto-Markets Market Datafeeds, Newswires, and Crowd Sentiment Insights for the Blockchain World.",web3,5,False,26082.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
69,True,tnt,TNT - Tierion,https://github.com/tierion,"Use the blockchain as a global platform to verify any data, file, or business process. Developer tools & API to anchor..",others,5,False,27446.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
70,True,zxc,ZXC - 0xcert,https://github.com/0xcert,"Open source, permission-less protocol for certified non-fungible tokens on the blockchain. These tokens are stored in..",metaverse,5,False,9258.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
71,True,dfi,DFI - Amun DeFi Index,https://github.com/DeFiCh,DeFi Blockchain - bringing DeFi to Bitcoin.,defi,5,False,21738.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
72,True,xym,XYM - Symbol,https://github.com/symbol,"Trusted and secure enterprise blockchain that smooths business friction, increasing the flow of data and innovation to..",others,5,False,20508.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
73,True,btrst,BTRST - Braintrust,https://github.com/snowfork,"First decentralized talent network that connects skilled, vetted knowledge workers with the worlds most reputable..",web3,5,False,34672.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
74,True,sc,SC - Siacoin,https://github.com/siafoundation,First decentralized storage platform secured by blockchain technology. The Sia Storage Platform leverages..,web3,4,False,6500.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
75,True,nmr,NMR - Numeraire,https://github.com/numerai,Numeraire: A Cryptographic Token for Coordinating Machine Intelligence and Preventing Overfitting.,defi,4,False,1366.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
76,True,icx,ICX - ICON,https://github.com/icon-project,ICON wants to be one of the largest blockchain networks in the world. ICON will boast independent blockchains..,smart-contract-platform,4,False,6188.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
77,True,aave,AAVE - Aave,https://github.com/aave,Decentralized Lending on Ethereum Network - Lending Ethereum.,defi,4,False,7528.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
78,True,lpt,LPT - Livepeer,https://github.com/livepeer,"Open Source Video Infrastructure Services, Built On The Ethereum Blockchain. For video engineers who need affordable,..",web3,4,False,1372.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
79,True,comp,COMP - Compound,https://github.com/compound-finance,"Created by the Compound Finance Team, Compound Governance Token (COMP) or (sometimes verbally Compound Coin) will be..",defi,4,False,2434.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
80,True,dash,DASH - Dash,https://github.com/dashpay,The project was initially released under the name XCoin (linking the identifier XCO to the monetary amounts..,cryptocurrency,4,False,2908.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
81,True,udt,UDT - Unlock Protocol,https://github.com/unlock-protocol,No description.,others,4,False,2078.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
82,True,egld,EGLD - Elrond,https://github.com/ElrondNetwork,"Technology ecosystem for the new internet. Its smart contracts execution platform is capable of 15,000 TPS, 5s latency..",smart-contract-platform,4,False,6878.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
83,True,kda,KDA - Kadena,https://github.com/kadena-io,"Braided, parallelized Proof Of Work consensus mechanism that improves throughput and scalability while maintaining the..",smart-contract-platform,4,False,5680.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
84,True,mina,MINA - Mina Protocol,https://github.com/MinaProtocol,"The worlds lightest blockchain, powered by participants. Mina is building a privacy-preserving gateway between the..",others,4,False,1888.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
85,True,rdn,RDN - Raiden Network Token,https://github.com/raiden-network,"Off-chain scaling solution, enabling near-instant, low-fee and scalable payments. Its complementary to the Ethereum..",web3,4,False,1554.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
86,True,bnt,BNT - Bancor Network Token,https://github.com/bancorprotocol,Standard for a new generation of cryptocurrencies called Smart Tokens.,exchange-tokens,4,False,1498.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
87,True,omg,OMG - OMG Network,https://github.com/omgnetwork,"Scaling solution for finance on Ethereum, enabling transparent, peer-to-peer transactions in real-time. The..",smart-contract-platform,4,False,3690.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
88,True,audio,AUDIO - Audius,https://github.com/AudiusProject,"Native platform token of the Audius streaming protocol. AUDIO is staked for security, feature access and governance..",metaverse,4,False,3844.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
89,True,zen,ZEN - Horizen,https://github.com/HorizenOfficial,Inclusive ecosystem where everyone is empowered and rewarded for their contributions. Horizens massively scalable..,privacy-coins,4,False,1174.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
90,True,zrx,ZRX - 0x,https://github.com/0xProject,"An Open Protocol For Decentralized Exchange On The Ethereum Blockchain 0x is an open, permissionless protocol allowing..",exchange-tokens,4,False,6463.333333333334,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
91,True,ont,ONT - Ontology,https://github.com/ontio,New high-performance public blockchain project & a distributed trust collaboration platform. Ontology provides new..,smart-contract-platform,4,False,2198.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
92,True,ren,REN - REN,https://github.com/renproject,A decentralized dark pool for trustless cross-chain atomic trading of cryptocurrencies.,exchange-tokens,4,False,5450.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
93,True,nu,NU - NuCypher,https://github.com/nucypher,Privacy layer for distributed systems and decentralized applications. NuCypher KMS helps dApp developers secure their..,privacy-coins,4,False,1818.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
94,True,fet,FET - Fetch.ai,https://github.com/fetchai,Next-generation protocol built with a ready-to-go Useful Proof of Work system invented by world-leading AI minds.,metaverse,4,False,1128.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
95,True,cspr,CSPR - Casper Network,https://github.com/casper-ecosystem,First live proof-of-stake blockchain built off the Casper CBC specification. Casper is designed to accelerate..,smart-contract-platform,4,False,2229.3333333333335,,,,2.0,,,,,,,,,,,,,,,,,,,,,
96,True,lsk,LSK - Lisk,https://github.com/LiskHQ,Lisk makes it easy for developers to build and deploy blockchain applications in JavaScript. Develop and publish..,smart-contract-platform,4,False,5096.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
97,True,ewt,EWT - Energy Web Token,https://github.com/energywebfoundation,"Native token of the Energy Web Chain, a public, Proof-of-Authority Ethereum Virtual Machine blockchain specifically..",others,4,False,5964.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
98,True,dusk,DUSK - DUSK Network,https://github.com/dusk-network,Open-source and privacy-oriented blockchain based on years of academic research. You can use Dusk Network to create..,privacy-coins,4,False,2248.666666666667,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
99,True,joe,JOE - JOE,https://github.com/traderjoe-xyz,Trader Joe is your one-stop decentralized trading platform on the Avalanche network. We combine DEX services with DeFi..,exchange-tokens,4,False,7696.0,,,,2.0,,['avax'],,,,,,,,,,,,,,,,,,,
100,True,req,REQ - Request,https://github.com/RequestNetwork,"A decentralized network built on top of Ethereum, which allows anyone, anywhere to request a payment.",defi,4,False,6930.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
101,True,rmrk,RMRK - RMRK,https://github.com/rmrk-team,"Most advanced nft system in the world, adding eternal liquidity and multi chain forward compatibility to all NFT..",metaverse,4,False,3678.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
102,True,twt,TWT - Trust Wallet Token,https://github.com/trustwallet,Trust Wallet Token (TWT) 511 is a utility token that can only be used within the app. This will be used to incentivize..,exchange-tokens,4,False,4280.0,,,,2.0,,['bsc'],,,,,,,,,,,,,,,,,,,
103,True,rlc,RLC - iExec RLC,https://github.com/iExecBlockchainComputing,The First Decentralized Marketplace for Cloud Resources.,web3,4,False,2338.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
104,True,kilt,KILT - KILT Protocol,https://github.com/KILTprotocol,"Open-source blockchain protocol for issuing verifiable, revocable, and anonymous claims-based credentials in Web 3.0...",web3,4,False,5128.0,,,,2.0,,['dot'],,,,,,,,,,,,,,,,,,,
105,True,bzz,BZZ - Swarm,https://github.com/ethersphere,System of peer-to-peer networked nodes that create a decentralised storage and communication service. The system is..,others,4,False,7250.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
106,True,steem,STEEM - Steem,https://github.com/steemit,"A new way for publishers to monetize their online content and community, based on battle-tested blockchain technology...",cryptocurrency,4,False,1974.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
107,True,dpi,DPI - DeFi Pulse Index,https://github.com/SetProtocol,Capitalization-weighted index that tracks the performance of decentralized financial assets across the market...,defi,4,False,1428.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
108,True,bts,BTS - BitShares,https://github.com/bitshares,"Public, blockchain-based, real-time financial platform. It provides a decentralised asset exchange. BTS is a..",exchange-tokens,4,False,2128.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
109,True,mft,MFT - Hifi Finance,https://github.com/MainframeHQ,"Platform for decentralized applications. Resistant to censorship, surveillance, and disruption, the Mainframe network..",smart-contract-platform,4,False,1518.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
110,True,xdata,XDATA - Streamr XDATA,https://github.com/streamr-dev,Unstoppable real-time data for unstoppable apps.,iot,4,False,4906.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
111,True,dock,DOCK - Dock,https://github.com/docknetwork,Special purpose decentralized data exchange protocol. This protocol is intended to incentivize the exchange of work..,web3,4,False,1406.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
112,True,pnk,PNK - Kleros,https://github.com/kleros,"Blockchain Dispute Resolution Layer that provides fast, secure and affordable arbitration for virtually everything.",others,4,False,2730.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
113,True,ae,AE - Aeternity,https://github.com/aeternity,"Ternity team is building a next-level, brand new blockchain technology in the making, with many features that tackle..",web3,4,False,4942.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
114,True,inst,INST - Instadapp,https://github.com/instadapp,"On Instadapp, users and developers manage and build their DeFi portfolio - the worlds most advanced platform to start..",defi,4,False,2654.0,,,,1.0,,['eth'],,,,,,,,,,,,,,,,,,,
115,True,ban,BAN - Banano,https://github.com/bananocoin,"Dont let your memes be dreams! Banano is a fourth-generation cryptocurrency that offers feeless, instant and green..",meme-tokens,4,False,1576.0,,,,1.0,,['matic'],,,,,,,,,,,,,,,,,,,
116,True,wit,WIT - Witnet,https://github.com/witnet,WITchain Provide Digital Token Development and Value Management Service for Individual and Enterprise WITchain have..,others,4,False,1312.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
117,True,card,CARD - Cardstack,https://github.com/cardstack,The experience layer of the decentralized internet. Cardstack is an open-source framework and consensus protocol that..,others,4,False,1434.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
118,True,juld,JULD - JulSwap,https://github.com/JustLiquidity,Community Token from JulSwap which allows you to participate in special events on JulSwap. JulD is built to introduce..,exchange-tokens,4,False,5734.0,,,,2.0,,['bsc'],,,,,,,,,,,,,,,,,,,
119,True,dev,DEV - Dev Protocol,https://github.com/dev-protocol,Well decentralized network of Masternodes without superfluous control and intermediaries/gatekeepers with more than..,others,4,False,1580.0,,,,2.0,,['eth'],,,,,,,,,,,,,,,,,,,
120,True,efx,EFX - Effect Network,https://github.com/effectai,Effect Network is ought to be a decentralized platform for Artificial Intelligence.,others,4,False,2818.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
