,group,group_id,name,homepage,description,category,projectrank,show,monthly_downloads,release_count,created_at,updated_at,projectrank_placing,labels,trending,github_id,conda_id,pypi_id,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_id,maven_id,npm_url,npm_monthly_downloads,maven_url,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,go_id,go_url
2787,,$based,based-contracts,,,others,0,False,,,,,,,,cryptoghoulz/based-contracts,,,,,,,,,,,,,,,,,,
2788,,lbtc,lbtc-core,,,others,0,False,,,,,,,,lbtcio/lbtc-core,,,,,,,,,,,,,,,,,,
2789,,jbx,juice-interface,,,others,0,False,,,,,,,,jbx-protocol/juice-interface,,,,,,,,,,,,,,,,,,
2790,,jbx,juice-contracts-v2,,,others,0,False,8.0,,,,,,,jbx-protocol/juice-contracts-v2,,,,,,,,@jbx-protocol/contracts,,https://www.npmjs.com/package/@jbx-protocol/contracts,8.0,,,,,,,
2791,,bch,bitcoin-verde,,,others,0,False,,,,,,,,SoftwareVerde/bitcoin-verde,,,,,,,,,,,,,,,,,,
2792,,bch,bchd,,,others,0,False,,,,,,,,gcash/bchd,,,,,,,,,,,,,,,,,github.com/gcash/bchd,https://pkg.go.dev/github.com/gcash/bchd
2793,,bch,bchwallet,,,others,0,False,,,,,,,,gcash/bchwallet,,,,,,,,,,,,,,,,,github.com/gcash/bchwallet,https://pkg.go.dev/github.com/gcash/bchwallet
2794,,toncoin,ton,,,others,0,False,,,,,,,,newton-blockchain/ton,,,,,,,,,,,,,,,,,,
2795,,toncoin,telegram,,,others,0,False,,,,,,,,newton-blockchain/telegram,,,,,,,,,,,,,,,,,,
2796,,xym,sdk-java,,,others,0,False,,,,,,,,symbol/sdk-java,,,,,,,,,,,,,,,,,,
2797,,xym,symbol-docs,,,others,0,False,,,,,,,,symbol/symbol-docs,,,,,,,,,,,,,,,,,,
2798,,xym,catapult-client,,,others,0,False,,,,,,,,symbol/catapult-client,,,,,,,,,,,,,,,,,,
2799,,xym,catapult-rest,,,others,0,False,,,,,,,,symbol/catapult-rest,,,,,,,,,,,,,,,,,,
2800,,xym,symbol/desktop-wallet,,,others,0,False,,,,,,,,symbol/desktop-wallet,,,,,,,,,,,,,,,,,,
2801,,mob,fog,,,others,0,False,,,,,,,,mobilecoinfoundation/fog,,,,,,,,,,,,,,,,,,
2802,,wncg,NineChronicles,,,others,0,False,,,,,,,,planetarium/NineChronicles,,,,,,,,,,,,,,,,,,
2803,,rbtc,rskj,,,others,0,False,,,,,,,,rsksmart/rskj,,,,,,,,,,,,,,,,,,
2804,,rbtc,RSKIPs,,,others,0,False,,,,,,,,rsksmart/RSKIPs,,,,,,,,,,,,,,,,,,
2805,,rbtc,tokenbridge,,,others,0,False,,,,,,,,rsksmart/tokenbridge,,,,,,,,,,,,,,,,,,
2806,,rbtc,rwallet,,,others,0,False,,,,,,,,rsksmart/rwallet,,,,,,,,,,,,,,,,,,
2807,,rbtc,rif-marketplace-nfts,,,others,0,False,11.0,,,,,,,rsksmart/rif-marketplace-nfts,,,,,,,,@rsksmart/rif-marketplace-nfts,,https://www.npmjs.com/package/@rsksmart/rif-marketplace-nfts,11.0,,,,,,,
2808,,vega,vegawallet,,,others,0,False,,,,,,,,vegaprotocol/vegawallet,,,,,,,,,,,,,,,,,code.vegaprotocol.io/vegawallet,https://pkg.go.dev/code.vegaprotocol.io/vegawallet
2809,,ata,automata,,,others,0,False,,,,,,,,automata-network/automata,,,,,,,,,,,,,,,,,,
2810,,ssv,ssv,,,others,0,False,,,,,,,,bloxapp/ssv,,,,,,,,,,,,,,,,,github.com/bloxapp/ssv,https://pkg.go.dev/github.com/bloxapp/ssv
2811,,maro,gttc,,,others,0,False,,,,,,,,TTCECO/gttc,,,,,,,,,,,,,,,,,github.com/ttceco/gttc,https://pkg.go.dev/github.com/ttceco/gttc
2812,,perl,noise,,,others,0,False,,,,,,,,perlin-network/noise,,,,,,,,,,,,,,,,,github.com/perlin-network/noise,https://pkg.go.dev/github.com/perlin-network/noise
2813,,perl,life,,,others,0,False,,,,,,,,perlin-network/life,,,,,,,,,,,,,,,,,github.com/perlin-network/life,https://pkg.go.dev/github.com/perlin-network/life
2814,,dx,godx,,,others,0,False,,,,,,,,DxChainNetwork/godx,,,,,,,,,,,,,,,,,github.com/dxchainnetwork/godx,https://pkg.go.dev/github.com/dxchainnetwork/godx
2815,,nmc,ncdns,,,others,0,False,,,,,,,,namecoin/ncdns,,,,,,,,,,,,,,,,,github.com/namecoin/ncdns,https://pkg.go.dev/github.com/namecoin/ncdns
2816,,nmc,namecoin-core,,,others,0,False,,,,,,,,namecoin/namecoin-core,,,,,,,,,,,,,,,,,,
2817,,visr,visor-core,,,others,0,False,,,,,,,,VisorFinance/visor-core,,,,,,,,,,,,,,,,,,
2818,,agrs,TML,,,others,0,False,,,,,,,,IDNI/TML,,,,,,,,,,,,,,,,,,
2819,,clo,go-callisto,,,others,0,False,,,,,,,,EthereumCommonwealth/go-callisto,,,,,,,,,,,,,,,,,,
2820,,clo,Auditing,,,others,0,False,,,,,,,,EthereumCommonwealth/Auditing,,,,,,,,,,,,,,,,,,
2821,,fo,fibos,,,others,0,False,,,,,,,,FIBOSIO/fibos,,,,,,,,,,,,,,,,,,
2822,,yoyow,yoyowjs-ws,,,others,0,False,,,,,,,,yoyow-org/yoyowjs-ws,,,,,,,,,,,,,,,,,,
2823,,yoyow,yoyow-core,,,others,0,False,,,,,,,,yoyow-org/yoyow-core,,,,,,,,,,,,,,,,,,
2824,,sft,safex_wallet,,,others,0,False,,,,,,,,safex/safex_wallet,,,,,,,,,,,,,,,,,,
2825,,sft,safexcore,,,others,0,False,,,,,,,,safex/safexcore,,,,,,,,,,,,,,,,,,
2826,,tft,0-db,,,others,0,False,,,,,,,,threefoldtech/0-db,,,,,,,,,,,,,,,,,,
2827,,tft,zos,,,others,0,False,,,,,,,,threefoldtech/zos,,,,,,,,,,,,,,,,,github.com/threefoldtech/zos,https://pkg.go.dev/github.com/threefoldtech/zos
